"lon" "lat" "bottom_depth" "month" "time" "date" "vertical_advection_v"
90 -10 5402 8 2015-08-15 736191 0.537395584215708
90 -10 5402 9 2015-09-15 736222 2.60657803188007
90 -10 5402 10 2015-10-15 736252 -0.379390399801514
90 -10 5402 11 2015-11-15 736283 -0.587426561621156
90 -10 5402 12 2015-12-15 736313 0.0501058283662867
90 -5 5065 1 2015-01-15 735979 -0.0145650487054707
90 -5 5065 2 2015-02-15 736010 -4.33693642085613
90 -5 5065 3 2015-03-15 736038 -0.0356018130232034
90 -5 5065 4 2015-04-15 736069 0.239197230402552
90 -5 5065 5 2015-05-15 736099 -4.97402703062309
90 -5 5065 6 2015-06-15 736130 0.394205968734988
90 -5 5065 7 2015-07-15 736160 2.2112328728222
90 -5 5065 8 2015-08-15 736191 -2.3798489182836
90 -5 5065 9 2015-09-15 736222 2.19307000814972
90 -5 5065 10 2015-10-15 736252 -0.706091512873431
90 -5 5065 11 2015-11-15 736283 -0.611695926156034
90 -5 5065 12 2015-12-15 736313 -0.55084301167322
90 0 3729 1 2015-01-15 735979 0
90 0 3729 2 2015-02-15 736010 0
90 0 3729 3 2015-03-15 736038 0
90 0 3729 4 2015-04-15 736069 0
90 0 3729 5 2015-05-15 736099 0
90 0 3729 6 2015-06-15 736130 0
90 0 3729 7 2015-07-15 736160 0
90 0 3729 8 2015-08-15 736191 0
90 0 3729 9 2015-09-15 736222 0
90 0 3729 10 2015-10-15 736252 0
90 0 3729 11 2015-11-15 736283 0
90 0 3729 12 2015-12-15 736313 0
90 5 3439 1 2015-01-15 735979 -0.38322545594738
90 5 3439 2 2015-02-15 736010 -0.695557430327329
90 5 3439 3 2015-03-15 736038 -3.24199852993883
90 5 3439 4 2015-04-15 736069 0.693997763635398
90 5 3439 5 2015-05-15 736099 -0.0353168828644868
90 5 3439 6 2015-06-15 736130 -0.421512963851023
90 5 3439 7 2015-07-15 736160 -0.225199036497494
90 5 3439 8 2015-08-15 736191 -0.154869242828034
90 5 3439 9 2015-09-15 736222 -2.07380576464942
90 5 3439 10 2015-10-15 736252 -0.311725328918606
90 5 3439 11 2015-11-15 736283 -0.99153917973507
90 5 3439 12 2015-12-15 736313 -0.392860795610181
90 10 3321 1 2015-01-15 735979 0.238498799354495
90 10 3321 2 2015-02-15 736010 -0.284559053435714
90 10 3321 3 2015-03-15 736038 -0.471638695982952
90 10 3321 4 2015-04-15 736069 0.352231908407775
90 10 3321 5 2015-05-15 736099 1.07776899100442
90 10 3321 6 2015-06-15 736130 1.17538398033887
90 10 3321 7 2015-07-15 736160 0.77943110829401
90 10 3321 8 2015-08-15 736191 -0.21675131113117
90 10 3321 9 2015-09-15 736222 0.636071632284242
90 10 3321 10 2015-10-15 736252 -0.0416482737553176
90 10 3321 11 2015-11-15 736283 0.988078239898206
90 10 3321 12 2015-12-15 736313 0.0100854998430766
90 15 2703 1 2015-01-15 735979 0.224480369410802
90 15 2703 2 2015-02-15 736010 -0.18163387302412
90 15 2703 3 2015-03-15 736038 -0.177359787044108
90 15 2703 4 2015-04-15 736069 -0.148934757160532
90 15 2703 5 2015-05-15 736099 -0.0112173361807549
90 15 2703 6 2015-06-15 736130 0.402291937049248
90 15 2703 7 2015-07-15 736160 0.131888509137522
90 15 2703 8 2015-08-15 736191 -0.0915720643043487
90 15 2703 9 2015-09-15 736222 0.199259756553762
90 15 2703 10 2015-10-15 736252 -0.074665226940444
90 15 2703 11 2015-11-15 736283 -0.170929415974954
90 15 2703 12 2015-12-15 736313 -0.013585628976637
90 20 1190 1 2015-01-15 735979 -1.22745576634851
90 20 1190 2 2015-02-15 736010 -0.0133168387767011
90 20 1190 3 2015-03-15 736038 0.0501456792295324
90 20 1190 4 2015-04-15 736069 -0.109645694334876
90 20 1190 5 2015-05-15 736099 -0.723820948015577
90 20 1190 6 2015-06-15 736130 0.00355564993159005
90 20 1190 7 2015-07-15 736160 0.292645287998233
90 20 1190 8 2015-08-15 736191 -1.01423688683653
90 20 1190 9 2015-09-15 736222 -0.45962351861722
90 20 1190 10 2015-10-15 736252 -0.0936030476029721
90 20 1190 11 2015-11-15 736283 -0.217213839682548
90 20 1190 12 2015-12-15 736313 0.0875522344675713
90 80 140 1 2015-01-15 735979 0
90 80 140 2 2015-02-15 736010 0
90 80 140 3 2015-03-15 736038 0
90 80 140 4 2015-04-15 736069 0
90 80 140 5 2015-05-15 736099 0
90 80 140 6 2015-06-15 736130 0
90 80 140 7 2015-07-15 736160 0
90 80 140 8 2015-08-15 736191 0
90 80 140 9 2015-09-15 736222 0
90 80 140 10 2015-10-15 736252 0
90 80 140 11 2015-11-15 736283 0
90 80 140 12 2015-12-15 736313 0
90 85 3636 1 2015-01-15 735979 0
90 85 3636 2 2015-02-15 736010 0
90 85 3636 3 2015-03-15 736038 0
90 85 3636 4 2015-04-15 736069 0
90 85 3636 5 2015-05-15 736099 0
90 85 3636 6 2015-06-15 736130 0
90 85 3636 7 2015-07-15 736160 0
90 85 3636 8 2015-08-15 736191 0
90 85 3636 9 2015-09-15 736222 0
90 85 3636 10 2015-10-15 736252 0
90 85 3636 11 2015-11-15 736283 0
90 85 3636 12 2015-12-15 736313 0
90 90 4228 1 2015-01-15 735979 0
90 90 4228 2 2015-02-15 736010 0
90 90 4228 3 2015-03-15 736038 0
90 90 4228 4 2015-04-15 736069 0
90 90 4228 5 2015-05-15 736099 0
90 90 4228 6 2015-06-15 736130 0
90 90 4228 7 2015-07-15 736160 0
90 90 4228 8 2015-08-15 736191 0
90 90 4228 9 2015-09-15 736222 0
90 90 4228 10 2015-10-15 736252 0
90 90 4228 11 2015-11-15 736283 0
90 90 4228 12 2015-12-15 736313 0
95 -90 56 1 2015-01-15 735979 0
95 -90 56 2 2015-02-15 736010 0
95 -90 56 3 2015-03-15 736038 0
95 -90 56 4 2015-04-15 736069 0
95 -90 56 5 2015-05-15 736099 0
95 -90 56 6 2015-06-15 736130 0
95 -90 56 7 2015-07-15 736160 0
95 -90 56 8 2015-08-15 736191 0
95 -90 56 9 2015-09-15 736222 0
95 -90 56 10 2015-10-15 736252 0
95 -90 56 11 2015-11-15 736283 0
95 -90 56 12 2015-12-15 736313 0
95 -65 128 1 2015-01-15 735979 0
95 -65 128 2 2015-02-15 736010 0
95 -65 128 3 2015-03-15 736038 0
95 -65 128 4 2015-04-15 736069 0
95 -65 128 5 2015-05-15 736099 0
95 -65 128 6 2015-06-15 736130 0
95 -65 128 7 2015-07-15 736160 0
95 -65 128 8 2015-08-15 736191 0
95 -65 128 9 2015-09-15 736222 0
95 -65 128 10 2015-10-15 736252 0
95 -65 128 11 2015-11-15 736283 0
95 -65 128 12 2015-12-15 736313 0
95 -60 4414 1 2015-01-15 735979 -0.0155366218522454
95 -60 4414 2 2015-02-15 736010 0.564991977390505
95 -60 4414 3 2015-03-15 736038 -0.784354958987914
95 -60 4414 4 2015-04-15 736069 -0.243878881151118
95 -60 4414 5 2015-05-15 736099 1.56731333720444
95 -60 4414 6 2015-06-15 736130 -3.30296420009103
95 -60 4414 7 2015-07-15 736160 -0.769082847068925
95 -60 4414 8 2015-08-15 736191 0
95 -60 4414 9 2015-09-15 736222 0
95 -60 4414 10 2015-10-15 736252 0
95 -60 4414 11 2015-11-15 736283 0
95 -60 4414 12 2015-12-15 736313 0.106594321603303
95 -55 4491 1 2015-01-15 735979 0.415655669270262
95 -55 4491 2 2015-02-15 736010 -0.255325716251128
95 -55 4491 3 2015-03-15 736038 0.740073988018866
95 -55 4491 4 2015-04-15 736069 0.0488986377053426
95 -55 4491 5 2015-05-15 736099 0.335116079287014
95 -55 4491 6 2015-06-15 736130 -0.176491970733934
95 -55 4491 7 2015-07-15 736160 -0.967935523168564
95 -55 4491 8 2015-08-15 736191 -0.615433629394707
95 -55 4491 9 2015-09-15 736222 0.167594254932332
95 -55 4491 10 2015-10-15 736252 0.157220406248288
95 -55 4491 11 2015-11-15 736283 1.36123436371113
95 -55 4491 12 2015-12-15 736313 1.36186038987626
95 -50 3500 1 2015-01-15 735979 -0.185564764865676
95 -50 3500 2 2015-02-15 736010 0.0181563687436186
95 -50 3500 3 2015-03-15 736038 -0.089311443890079
95 -50 3500 4 2015-04-15 736069 1.41671921281305
95 -50 3500 5 2015-05-15 736099 -1.46608156902609
95 -50 3500 6 2015-06-15 736130 -0.931711450670607
95 -50 3500 7 2015-07-15 736160 -0.713280593093722
95 -50 3500 8 2015-08-15 736191 -0.216727037771442
95 -50 3500 9 2015-09-15 736222 -0.302585707668056
95 -50 3500 10 2015-10-15 736252 0.48787726573765
95 -50 3500 11 2015-11-15 736283 0.176047720501542
95 -50 3500 12 2015-12-15 736313 -0.168906344679242
95 -45 2919 1 2015-01-15 735979 -0.00773471626894589
95 -45 2919 2 2015-02-15 736010 0.379820050840004
95 -45 2919 3 2015-03-15 736038 -0.16022660160003
95 -45 2919 4 2015-04-15 736069 -0.473533267736792
95 -45 2919 5 2015-05-15 736099 -0.340795652981623
95 -45 2919 6 2015-06-15 736130 -0.385629243493177
95 -45 2919 7 2015-07-15 736160 1.08892339656175
95 -45 2919 8 2015-08-15 736191 -0.232398998816437
95 -45 2919 9 2015-09-15 736222 -0.575358274448474
95 -45 2919 10 2015-10-15 736252 -2.50208502721306
95 -45 2919 11 2015-11-15 736283 0.0707610709847636
95 -45 2919 12 2015-12-15 736313 -0.530281470339063
95 -40 3534 1 2015-01-15 735979 -0.395601621402156
95 -40 3534 2 2015-02-15 736010 0.126710325423634
95 -40 3534 3 2015-03-15 736038 -0.264954877047267
95 -40 3534 4 2015-04-15 736069 -0.402701608026182
95 -40 3534 5 2015-05-15 736099 -0.834343065028979
95 -40 3534 6 2015-06-15 736130 0.0601020089499648
95 -40 3534 7 2015-07-15 736160 -0.275912251163844
95 -40 3534 8 2015-08-15 736191 -0.0614672230397032
95 -40 3534 9 2015-09-15 736222 -0.304893291513388
95 -40 3534 10 2015-10-15 736252 0.197495895537927
95 -40 3534 11 2015-11-15 736283 -0.0673187534704294
95 -40 3534 12 2015-12-15 736313 -0.0879612091582468
95 -35 4500 1 2015-01-15 735979 -0.104166205482092
95 -35 4500 2 2015-02-15 736010 -0.584556786533252
95 -35 4500 3 2015-03-15 736038 0.640109742781879
95 -35 4500 4 2015-04-15 736069 0.040260969962452
95 -35 4500 5 2015-05-15 736099 0.0198249993485375
95 -35 4500 6 2015-06-15 736130 2.18223784241322
95 -35 4500 7 2015-07-15 736160 0.110712626922732
95 -35 4500 8 2015-08-15 736191 -0.147554555133532
95 -35 4500 9 2015-09-15 736222 -0.218608069779256
95 -35 4500 10 2015-10-15 736252 -0.520125412171879
95 -35 4500 11 2015-11-15 736283 -0.0392551753576686
95 -35 4500 12 2015-12-15 736313 -0.291892036932195
95 -30 2237 1 2015-01-15 735979 -0.345554273923039
95 -30 2237 2 2015-02-15 736010 -0.143102150870974
95 -30 2237 3 2015-03-15 736038 -0.476958682138491
95 -30 2237 4 2015-04-15 736069 -0.408139891772809
95 -30 2237 5 2015-05-15 736099 -0.117963595140412
95 -30 2237 6 2015-06-15 736130 -0.597222182126007
95 -30 2237 7 2015-07-15 736160 -0.00696927165939014
95 -30 2237 8 2015-08-15 736191 -0.251855379546367
95 -30 2237 9 2015-09-15 736222 -0.086317850522556
95 -30 2237 10 2015-10-15 736252 0.0517190367946573
95 -30 2237 11 2015-11-15 736283 -0.391058077494235
95 -30 2237 12 2015-12-15 736313 0.171494273503991
95 -25 5070 1 2015-01-15 735979 0.0413102052490725
95 -25 5070 2 2015-02-15 736010 -0.377463240607276
95 -25 5070 3 2015-03-15 736038 -0.0674274518123091
95 -25 5070 4 2015-04-15 736069 -0.501101991365174
95 -25 5070 5 2015-05-15 736099 -0.328470169906316
95 -25 5070 6 2015-06-15 736130 0.235496981527186
95 -25 5070 7 2015-07-15 736160 0.121306445708424
95 -25 5070 8 2015-08-15 736191 -0.095154012561158
95 -25 5070 9 2015-09-15 736222 -0.898466560580952
95 -25 5070 10 2015-10-15 736252 -0.210435467700598
95 -25 5070 11 2015-11-15 736283 -0.231658001259152
95 -25 5070 12 2015-12-15 736313 -0.165711216052089
95 -20 5393 1 2015-01-15 735979 0.0611548167379948
95 -20 5393 2 2015-02-15 736010 -0.507340294555575
95 -20 5393 3 2015-03-15 736038 -0.15434259512427
95 -20 5393 4 2015-04-15 736069 -1.45088380829739
95 -20 5393 5 2015-05-15 736099 0.550995205752788
95 -20 5393 6 2015-06-15 736130 0.087871327667419
95 -20 5393 7 2015-07-15 736160 -0.23544381896808
95 -20 5393 8 2015-08-15 736191 -0.00855472033923447
95 -20 5393 9 2015-09-15 736222 -0.857467912635504
95 -20 5393 10 2015-10-15 736252 -0.406249687682853
95 -20 5393 11 2015-11-15 736283 -0.0121881607476594
95 -20 5393 12 2015-12-15 736313 -0.21937662559901
95 -15 5116 1 2015-01-15 735979 -0.104335994691207
95 -15 5116 2 2015-02-15 736010 -0.0785761151857161
95 -15 5116 3 2015-03-15 736038 0.706294250830561
95 -15 5116 4 2015-04-15 736069 -0.741828759199135
95 -15 5116 5 2015-05-15 736099 -0.185449715921335
95 -15 5116 6 2015-06-15 736130 0.0180598938967665
95 -15 5116 7 2015-07-15 736160 0.4915462658851
95 -15 5116 8 2015-08-15 736191 0.215178977881852
95 -15 5116 9 2015-09-15 736222 1.77986499632764
95 -15 5116 10 2015-10-15 736252 -0.0517600624428032
95 -15 5116 11 2015-11-15 736283 -0.132296939714217
95 -15 5116 12 2015-12-15 736313 0.740848917872832
95 -10 5152 1 2015-01-15 735979 0.36583760267932
95 -10 5152 2 2015-02-15 736010 -2.35296221994339
95 -10 5152 3 2015-03-15 736038 2.65905115870435
95 -10 5152 4 2015-04-15 736069 0.154993717807896
95 -10 5152 5 2015-05-15 736099 0.810985270671998
95 -10 5152 6 2015-06-15 736130 -1.299073160135
95 -10 5152 7 2015-07-15 736160 1.85676134859984
95 -10 5152 8 2015-08-15 736191 1.01568557652748
95 -10 5152 9 2015-09-15 736222 0.0497663072217559
95 -10 5152 10 2015-10-15 736252 -0.0223229162710759
95 -10 5152 11 2015-11-15 736283 0.0463909624813573
95 -10 5152 12 2015-12-15 736313 -0.209686955783789
95 -5 5009 1 2015-01-15 735979 -0.597035208475196
95 -5 5009 2 2015-02-15 736010 -0.328079127528509
95 -5 5009 3 2015-03-15 736038 0.489511352984986
95 -5 5009 4 2015-04-15 736069 0.97849583379515
95 -5 5009 5 2015-05-15 736099 1.0263641692446
95 -5 5009 6 2015-06-15 736130 2.21348367108685
95 -5 5009 7 2015-07-15 736160 0.492288995310643
95 -5 5009 8 2015-08-15 736191 -0.260760750687703
95 -5 5009 9 2015-09-15 736222 0.408053364685206
95 -5 5009 10 2015-10-15 736252 1.08218771779495
95 -5 5009 11 2015-11-15 736283 -2.17802583897668
95 -5 5009 12 2015-12-15 736313 -0.548831671261404
95 0 4502 1 2015-01-15 735979 0
95 0 4502 2 2015-02-15 736010 0
95 0 4502 3 2015-03-15 736038 0
95 0 4502 4 2015-04-15 736069 0
95 0 4502 5 2015-05-15 736099 0
95 0 4502 6 2015-06-15 736130 0
95 0 4502 7 2015-07-15 736160 0
95 0 4502 8 2015-08-15 736191 0
95 0 4502 9 2015-09-15 736222 0
95 0 4502 10 2015-10-15 736252 0
95 0 4502 11 2015-11-15 736283 0
95 0 4502 12 2015-12-15 736313 0
95 5 1113 1 2015-01-15 735979 1.37597778768336
95 5 1113 2 2015-02-15 736010 3.56565482362185
95 5 1113 3 2015-03-15 736038 11.2696582664135
95 5 1113 4 2015-04-15 736069 1.36396008361567
95 5 1113 5 2015-05-15 736099 0.45602513334214
95 5 1113 6 2015-06-15 736130 -5.82962264089804
95 5 1113 7 2015-07-15 736160 -8.5529642939863
95 5 1113 8 2015-08-15 736191 -5.88635732975318
95 5 1113 9 2015-09-15 736222 -4.03772666458644
95 5 1113 10 2015-10-15 736252 -1.51416990938317
95 5 1113 11 2015-11-15 736283 19.0494687698738
95 5 1113 12 2015-12-15 736313 2.4667971682743
95 10 1775 1 2015-01-15 735979 1.00113514148236
95 10 1775 2 2015-02-15 736010 -0.305675811378228
95 10 1775 3 2015-03-15 736038 -0.754037134573046
95 10 1775 4 2015-04-15 736069 0.332421029865821
95 10 1775 5 2015-05-15 736099 0.680736024265579
95 10 1775 6 2015-06-15 736130 1.59812522856445
95 10 1775 7 2015-07-15 736160 -4.01552663305721
95 10 1775 8 2015-08-15 736191 -0.435844064587342
95 10 1775 9 2015-09-15 736222 -0.304865871482247
95 10 1775 10 2015-10-15 736252 1.58457195090124
95 10 1775 11 2015-11-15 736283 -1.04053267739481
95 10 1775 12 2015-12-15 736313 -0.37816650275241
95 15 58 1 2015-01-15 735979 -0.458066234715819
95 15 58 2 2015-02-15 736010 -0.181890241180647
95 15 58 3 2015-03-15 736038 0.0873201176232259
95 15 58 4 2015-04-15 736069 0.638535244286049
95 15 58 5 2015-05-15 736099 0.0489260157938749
95 15 58 6 2015-06-15 736130 -0.0475830734348225
95 15 58 7 2015-07-15 736160 0.423578244855481
95 15 58 8 2015-08-15 736191 0.195893786987335
95 15 58 9 2015-09-15 736222 0.500684268905182
95 15 58 10 2015-10-15 736252 0.585981568500199
95 15 58 11 2015-11-15 736283 -0.104043136362904
95 15 58 12 2015-12-15 736313 0.370489611443502
95 85 3907 1 2015-01-15 735979 0
95 85 3907 2 2015-02-15 736010 0
95 85 3907 3 2015-03-15 736038 0
95 85 3907 4 2015-04-15 736069 0
95 85 3907 5 2015-05-15 736099 0
95 85 3907 6 2015-06-15 736130 0
95 85 3907 7 2015-07-15 736160 0
95 85 3907 8 2015-08-15 736191 0
95 85 3907 9 2015-09-15 736222 0
95 85 3907 10 2015-10-15 736252 0
95 85 3907 11 2015-11-15 736283 0
95 85 3907 12 2015-12-15 736313 0
95 90 4228 1 2015-01-15 735979 0
95 90 4228 2 2015-02-15 736010 0
95 90 4228 3 2015-03-15 736038 0
95 90 4228 4 2015-04-15 736069 0
95 90 4228 5 2015-05-15 736099 0
95 90 4228 6 2015-06-15 736130 0
95 90 4228 7 2015-07-15 736160 0
95 90 4228 8 2015-08-15 736191 0
95 90 4228 9 2015-09-15 736222 0
95 90 4228 10 2015-10-15 736252 0
95 90 4228 11 2015-11-15 736283 0
95 90 4228 12 2015-12-15 736313 0
100 -90 57 1 2015-01-15 735979 0
100 -90 57 2 2015-02-15 736010 0
100 -90 57 3 2015-03-15 736038 0
100 -90 57 4 2015-04-15 736069 0
100 -90 57 5 2015-05-15 736099 0
100 -90 57 6 2015-06-15 736130 0
100 -90 57 7 2015-07-15 736160 0
100 -90 57 8 2015-08-15 736191 0
100 -90 57 9 2015-09-15 736222 0
100 -90 57 10 2015-10-15 736252 0
100 -90 57 11 2015-11-15 736283 0
100 -90 57 12 2015-12-15 736313 0
100 -65 290 1 2015-01-15 735979 0
100 -65 290 2 2015-02-15 736010 0
100 -65 290 3 2015-03-15 736038 0
100 -65 290 4 2015-04-15 736069 0
100 -65 290 5 2015-05-15 736099 0
100 -65 290 6 2015-06-15 736130 0
100 -65 290 7 2015-07-15 736160 0
100 -65 290 8 2015-08-15 736191 0
100 -65 290 9 2015-09-15 736222 0
100 -65 290 10 2015-10-15 736252 0
100 -65 290 11 2015-11-15 736283 0
100 -65 290 12 2015-12-15 736313 0
100 -60 4174 1 2015-01-15 735979 0.462720048160687
100 -60 4174 2 2015-02-15 736010 -0.163217803396943
100 -60 4174 3 2015-03-15 736038 -0.00606739454474782
100 -60 4174 4 2015-04-15 736069 0.480646604559122
100 -60 4174 5 2015-05-15 736099 -0.0673228334195697
100 -60 4174 6 2015-06-15 736130 -0.150401624857829
100 -60 4174 7 2015-07-15 736160 0
100 -60 4174 8 2015-08-15 736191 0
100 -60 4174 9 2015-09-15 736222 0.0228504297807488
100 -60 4174 10 2015-10-15 736252 0
100 -60 4174 11 2015-11-15 736283 0.40113627858019
100 -60 4174 12 2015-12-15 736313 0.316002611741153
100 -55 4000 1 2015-01-15 735979 0.677568843774477
100 -55 4000 2 2015-02-15 736010 0.824063586931244
100 -55 4000 3 2015-03-15 736038 0.924333289324322
100 -55 4000 4 2015-04-15 736069 -0.299040515386521
100 -55 4000 5 2015-05-15 736099 -0.0260827194601567
100 -55 4000 6 2015-06-15 736130 0.994118640725263
100 -55 4000 7 2015-07-15 736160 -1.22146042259439
100 -55 4000 8 2015-08-15 736191 -0.37760597440817
100 -55 4000 9 2015-09-15 736222 0.0745615737119349
100 -55 4000 10 2015-10-15 736252 -0.640374751846985
100 -55 4000 11 2015-11-15 736283 0.309028190957412
100 -55 4000 12 2015-12-15 736313 0.14724418030699
100 -50 3505 1 2015-01-15 735979 0.100989743660134
100 -50 3505 2 2015-02-15 736010 -0.042154634278894
100 -50 3505 3 2015-03-15 736038 -0.36873904538603
100 -50 3505 4 2015-04-15 736069 -1.51179206252993
100 -50 3505 5 2015-05-15 736099 -0.156579052643376
100 -50 3505 6 2015-06-15 736130 -0.308081921264404
100 -50 3505 7 2015-07-15 736160 0.154852446694741
100 -50 3505 8 2015-08-15 736191 0.0117523020653466
100 -50 3505 9 2015-09-15 736222 0.0759506970336176
100 -50 3505 10 2015-10-15 736252 5.6179938510258
100 -50 3505 11 2015-11-15 736283 0.310029497784851
100 -50 3505 12 2015-12-15 736313 -0.163307048393586
100 -45 3500 1 2015-01-15 735979 -0.26794803625357
100 -45 3500 2 2015-02-15 736010 -0.330569615063375
100 -45 3500 3 2015-03-15 736038 0.120979148130089
100 -45 3500 4 2015-04-15 736069 -0.30944964214869
100 -45 3500 5 2015-05-15 736099 -0.673005888376021
100 -45 3500 6 2015-06-15 736130 -0.497869236921635
100 -45 3500 7 2015-07-15 736160 -0.366038971291295
100 -45 3500 8 2015-08-15 736191 -0.525426161537004
100 -45 3500 9 2015-09-15 736222 -0.321717152771868
100 -45 3500 10 2015-10-15 736252 -0.40223267311429
100 -45 3500 11 2015-11-15 736283 -0.0348895937293552
100 -45 3500 12 2015-12-15 736313 0.78042114538012
100 -40 4015 1 2015-01-15 735979 -0.145125058565171
100 -40 4015 2 2015-02-15 736010 -0.0469334202250877
100 -40 4015 3 2015-03-15 736038 -0.0760410502659316
100 -40 4015 4 2015-04-15 736069 -0.302275066505231
100 -40 4015 5 2015-05-15 736099 0.547604955921418
100 -40 4015 6 2015-06-15 736130 -0.145837689449287
100 -40 4015 7 2015-07-15 736160 -0.715468966293394
100 -40 4015 8 2015-08-15 736191 -0.690288374848491
100 -40 4015 9 2015-09-15 736222 -0.334992273278159
100 -40 4015 10 2015-10-15 736252 -0.621821645510507
100 -40 4015 11 2015-11-15 736283 0.0322310823465519
100 -40 4015 12 2015-12-15 736313 0.391260496948225
100 -35 4505 1 2015-01-15 735979 -0.160093392844213
100 -35 4505 2 2015-02-15 736010 -0.0443319214369594
100 -35 4505 3 2015-03-15 736038 0.0982340211753691
100 -35 4505 4 2015-04-15 736069 0.0582542228589253
100 -35 4505 5 2015-05-15 736099 3.74205568353272
100 -35 4505 6 2015-06-15 736130 -0.372588517389209
100 -35 4505 7 2015-07-15 736160 0.977696500526151
100 -35 4505 8 2015-08-15 736191 2.08867672242625
100 -35 4505 9 2015-09-15 736222 -0.222432362120439
100 -35 4505 10 2015-10-15 736252 0.0665324628069941
100 -35 4505 11 2015-11-15 736283 0.17156621591713
100 -35 4505 12 2015-12-15 736313 -0.253889191347789
100 -30 3496 1 2015-01-15 735979 -0.702555941542984
100 -30 3496 2 2015-02-15 736010 -0.275892274200358
100 -30 3496 3 2015-03-15 736038 0.0514063038583066
100 -30 3496 4 2015-04-15 736069 -0.566911517017212
100 -30 3496 5 2015-05-15 736099 -0.198185396480829
100 -30 3496 6 2015-06-15 736130 1.00557988338997
100 -30 3496 7 2015-07-15 736160 0.963594458463609
100 -30 3496 8 2015-08-15 736191 -0.296538157338539
100 -30 3496 9 2015-09-15 736222 -0.198742324728825
100 -30 3496 10 2015-10-15 736252 -0.0987217200646347
100 -30 3496 11 2015-11-15 736283 0.678182633379815
100 -30 3496 12 2015-12-15 736313 -0.0814908478077404
100 -25 5401 1 2015-01-15 735979 0.429298936978471
100 -25 5401 2 2015-02-15 736010 -0.389947755247059
100 -25 5401 3 2015-03-15 736038 -0.0409113365851567
